9	1	4	6.324716
9	3	1	17.667673
9	5	1	1.501046
10	1	4	9.615604
10	3	3	4.282604
10	5	2	0.979227
11	1	5	6.141123
11	3	1	4.219241
11	5	2	0.896232
12	1	5	2.204937
12	3	4	1.866682
12	5	3	0.641562
13	1	6	1.876007
13	3	2	2.631413
13	5	3	0.472308
14	1	6	1.492054
14	3	5	2.141379
14	5	4	0.708505
15	1	7	1.193553
15	3	3	1.028421
15	5	4	0.556218
16	1	7	3.478940
16	3	6	1.245283
16	5	1	0.521750
17	1	8	4.224657
17	3	4	1.673026
17	5	5	0.563013
18	1	8	1.084144
18	3	7	0.811229
18	5	5	1.896297
19	1	9	1.500911
19	3	5	1.212555
19	5	6	0.553264
20	1	9	1.644562
20	3	8	5.093309
20	5	2	0.680954
21	1	10	1.152115
21	3	6	2.010532
21	5	1	0.601999
22	1	10	1.172503
22	3	9	1.664896
22	5	6	0.488507
23	1	11	2.579791
23	3	7	2.201370
23	5	7	0.558478
24	1	11	1.067458
24	3	10	0.995109
24	5	7	0.422638
25	1	12	1.271872
25	3	8	3.542985
25	5	8	0.443908
26	1	12	1.215610
26	3	11	0.882271
26	5	8	1.143785
27	1	13	0.913643
27	3	9	0.716674
27	5	9	0.799426
28	1	13	1.101850
28	3	12	1.180493
28	5	9	0.592484
29	1	14	2.029908
29	3	10	0.785857
29	5	10	0.505335
30	1	14	1.577343
30	3	13	0.920838
30	5	10	0.382767
31	1	15	0.974333
31	3	11	0.825079
31	5	11	0.351818
32	1	15	0.851246
32	3	14	0.843485
32	5	11	0.583669
33	1	16	0.606684
33	3	12	1.692732
33	5	12	0.414650
34	1	16	1.019613
34	3	15	1.240634
34	5	12	0.507963
35	1	17	1.783773
35	3	13	3.631168
35	5	13	1.930932
36	1	17	9.998394
36	3	16	1.232984
36	5	13	0.706113
37	1	18	1.292799
37	3	14	2.011191
37	5	14	0.782250
38	1	18	1.080159
38	3	17	1.536991
38	5	14	0.494938
39	1	19	4.144890
39	3	15	0.671496
39	5	15	0.549414
40	1	19	1.539136
40	3	18	2.249775
40	5	15	0.549126
41	1	20	1.904651
41	3	16	2.061235
41	5	16	0.518545
42	1	20	2.490570
42	3	19	3.072400
42	5	16	0.488228
43	1	21	1.325225
43	3	17	0.902181
43	5	17	0.399971
44	1	21	1.566813
44	3	20	1.872398
44	5	17	0.643509
45	1	22	4.884418
45	3	18	1.959401
45	5	18	0.615770
46	1	22	14.395867
46	3	21	2.174154
46	5	18	0.861789
47	1	23	1.132271
47	3	19	1.631073
47	5	19	0.471385
48	1	23	7.141838
48	3	22	2.208026
48	5	19	0.709924
49	1	24	2.546480
49	3	20	1.631713
49	5	2	0.419393
50	1	24	2.954698
50	3	23	1.571102
50	5	20	1.213117
0	0	1	60.388790
0	2	1	3.505385
0	4	1	3.573527
1	0	2	0.149538
1	2	2	0.997353
1	4	2	0.716976
1	0	2	4.766927
2	2	3	0.853321
2	4	3	0.707802
2	0	3	4.801116
3	2	1	14.973951
3	4	1	9.701383
4	0	5	4.459164
4	2	4	6.920337
4	4	4	0.920212
5	0	6	2.753283
5	2	5	1.294630
5	4	5	1.989554
6	0	7	15.724716
6	2	6	10.458453
6	4	6	1.073941
6	0	6	4.599519
7	2	7	1.181329
7	4	7	0.747639
7	0	7	4.886912
8	2	8	2.033599
8	4	8	0.568522
8	0	8	4.762830
9	2	9	1.582929
9	4	9	0.964184
9	0	9	4.915345
10	2	10	1.308229
10	4	10	0.809110
10	0	10	4.734215
11	2	11	0.553082
11	4	11	0.618735
11	0	11	4.713137
12	2	12	0.704339
12	4	12	0.816739
12	0	12	4.996727
13	2	13	1.171238
13	4	13	1.077786
14	0	15	0.120888
14	2	14	0.624645
14	4	14	0.741050
14	0	14	4.609205
15	2	15	0.766478
15	4	15	1.078665
16	0	17	0.219878
16	2	16	1.263534
16	4	16	0.967802
16	0	16	4.670337
17	2	17	0.687558
17	4	17	0.833994
17	0	17	4.563834
18	2	18	0.993120
18	4	18	1.043026
18	0	18	4.886729
19	2	19	1.208357
19	4	19	0.710389
20	0	21	0.475651
20	2	20	0.749587
20	4	20	0.843035
20	0	20	4.548537
21	2	21	0.709143
21	4	21	0.557138
22	0	23	0.275262
22	2	22	0.870207
22	4	22	0.754607
22	0	22	4.641046
23	2	23	1.856351
23	4	23	1.197718
24	0	25	0.018515
24	2	24	0.697708
24	4	24	0.722782
25	0	26	1.309653
25	2	25	2.345626
25	4	25	1.126599
26	0	27	10.774001
26	2	1	0.986482
26	4	1	0.743071
27	0	28	16.770761
27	2	2	0.836242
27	4	2	0.986353
27	0	1	4.793852
28	2	1	2.911028
28	4	1	0.887323
29	0	30	2.374233
29	2	1	5.270454
29	4	1	1.069670
29	0	1	4.535953
30	2	1	1.539965
30	4	26	2.748418
31	0	32	0.623766
31	2	26	1.058433
31	4	27	0.992208
31	0	27	4.907648
32	2	27	1.026747
32	4	28	0.900803
32	0	28	4.915124
33	2	28	0.889288
33	4	29	0.545017
33	0	29	4.918027
34	2	1	4.149658
34	4	30	1.178496
34	0	2	4.828594
35	2	2	1.150381
35	4	31	0.714483
35	0	3	4.799797
36	2	3	0.853610
36	4	32	0.550993
37	0	38	0.152804
37	2	4	0.690508
37	4	33	1.079648
37	0	5	4.804947
38	2	2	1.499297
38	4	34	0.658827
38	0	6	4.736680
39	2	5	0.832963
39	4	35	0.805773
39	0	7	4.877352
40	2	29	2.263818
40	4	36	0.977803
41	0	42	3.105049
41	2	6	0.558023
41	4	37	0.509149
41	0	8	4.641082
42	2	7	2.566505
42	4	38	0.772021
42	0	9	4.555281
43	2	8	0.738282
43	4	39	0.740549
43	0	10	4.519734
44	2	9	0.584276
44	4	40	0.599997
44	0	11	4.463843
45	2	10	0.557987
45	4	41	0.619681
45	0	12	4.650383
46	2	11	0.623183
46	4	42	0.615928
46	0	13	4.760464
47	2	12	0.480140
47	4	43	1.835987
47	0	14	4.533448
48	2	30	1.812155
48	4	44	1.104077
49	0	50	0.837685
49	2	31	0.676447
49	4	45	0.718447
50	0	51	0.058320
50	2	13	2.360266
50	4	46	5.295059
0	1	1	16.266175
0	3	1	14.561873
0	5	1	1.235168
1	1	1	3.207228
1	3	1	5.902817
1	5	1	2.647616
2	1	2	15.435631
2	3	2	1.222476
2	5	2	0.599444
3	1	2	21.581400
3	3	2	5.815557
3	5	1	6.984164
4	1	3	1.757302
4	3	3	1.106131
4	5	3	1.194621
5	1	3	2.080616
5	3	3	6.162671
5	5	2	0.689917
6	1	4	14.079228
6	3	4	4.495621
6	5	4	1.109215
7	1	4	2.213884
7	3	4	0.610824
7	5	3	0.555341
8	1	5	1.430493
8	3	5	0.603752
8	5	5	0.511109
9	1	5	0.887059
9	3	5	0.707000
9	5	4	0.151139
10	1	6	2.679972
10	3	6	0.647264
10	5	6	0.609256
11	1	6	1.100081
11	3	6	0.645478
11	5	5	0.073549
12	1	7	1.614321
12	3	7	0.088256
12	5	7	6.061119
13	1	7	1.057211
13	3	7	1.083129
13	5	6	1.037310
14	1	8	1.645233
14	3	8	0.782740
14	5	8	0.591028
15	1	8	1.654010
15	3	8	0.733968
15	5	7	0.632033
16	1	9	5.605577
16	3	9	0.967910
16	5	9	0.747165
17	1	9	5.637953
17	3	9	0.542080
17	5	8	0.051086
18	1	10	21.393129
18	3	10	0.905933
18	5	10	1.244429
19	1	10	18.776836
19	3	10	0.011596
19	5	9	0.022298
20	1	11	14.671792
20	3	11	0.619635
20	5	11	0.014771
21	1	11	3.037969
21	3	11	0.167548
21	5	10	0.093316
22	1	12	1.251813
22	3	12	0.558078
22	5	12	0.204025
23	1	12	9.723377
23	3	12	0.886023
23	5	11	0.122603
24	1	13	1.913121
24	3	13	0.201392
24	5	13	0.130324
25	1	13	6.584145
25	3	13	2.533508
25	5	12	1.849016
26	1	1	15.947361
26	3	1	8.760770
26	5	1	1.086290
27	1	2	3.318854
27	3	2	7.773004
27	5	2	1.079522
28	1	1	4.649655
28	3	1	5.764408
28	5	1	1.587624
29	1	2	9.086473
29	3	1	14.845561
29	5	1	0.575433
30	1	14	8.296571
30	3	1	8.217085
30	5	14	0.758957
31	1	14	3.047684
31	3	14	1.453059
31	5	13	0.693875
32	1	15	11.265072
32	3	14	2.478774
32	5	15	0.515563
33	1	15	1.222479
33	3	15	0.943113
33	5	14	0.558397
34	1	16	2.063880
34	3	15	4.832732
34	5	1	0.251267
35	1	1	1.151231
35	3	2	0.544818
35	5	3	0.470572
36	1	17	1.507968
36	3	16	0.696307
36	5	2	0.642711
37	1	2	0.635340
37	3	3	2.854797
37	5	4	0.241882
38	1	18	7.173908
38	3	16	3.854886
38	5	3	0.843267
39	1	3	0.301758
39	3	4	0.529831
39	5	5	0.590551
40	1	19	10.045083
40	3	17	0.987184
40	5	16	0.527425
41	1	4	3.098893
41	3	5	0.875258
41	5	6	0.584707
42	1	20	8.605537
42	3	18	0.702753
42	5	4	0.547209
43	1	5	1.204975
43	3	6	0.624047
43	5	7	0.086357
44	1	21	10.488480
44	3	19	0.636904
44	5	5	0.011107
45	1	6	1.405684
45	3	7	0.136258
45	5	8	2.295405
46	1	22	4.426379
46	3	20	0.859271
46	5	6	0.785530
47	1	7	1.393787
47	3	8	0.592091
47	5	9	1.173136
48	1	23	1.673934
48	3	21	0.892206
48	5	17	0.517080
49	1	16	5.015337
49	3	17	1.130436
49	5	15	0.870591
50	1	24	3.403459
50	3	22	1.044565
50	5	7	1.065259
0	0	1	148.518249
0	2	1	9.466108
0	4	1	3.864460
1	0	2	5.080362
1	2	2	9.135796
1	4	1	13.206011
2	0	3	3.013385
2	2	1	8.089121
2	4	1	9.304759
3	0	4	2.980838
3	2	3	2.161857
3	4	1	3.382010
4	0	5	6.218312
4	2	1	1.913437
4	4	1	1.997930
5	0	6	14.626332
5	2	1	8.346714
5	4	1	6.989697
6	0	7	10.548648
6	2	2	7.044951
6	4	2	1.602932
7	0	8	3.661065
7	2	3	5.241281
7	4	2	2.617538
8	0	9	19.473899
8	2	1	3.455562
8	4	1	4.544197
9	0	10	3.181452
9	2	2	13.334854
9	4	1	17.593029
10	0	11	9.344185
10	2	1	37.996394
10	4	3	1.403743
11	0	12	26.789409
11	2	1	5.372125
11	4	4	5.227417
12	0	13	12.177819
12	2	2	12.834598
12	4	1	3.667122
13	0	14	0.706243
13	2	4	2.101239
13	4	5	1.567189
14	0	15	3.601882
14	2	2	7.246866
14	4	1	4.062061
15	0	16	10.948572
15	2	2	6.786518
15	4	1	3.465761
16	0	17	0.702463
16	2	5	1.316257
16	4	6	1.283428
17	0	18	6.021935
17	2	3	1.815008
17	4	2	4.680468
18	0	19	21.662154
18	2	3	4.380143
18	4	1	3.418616
19	0	20	6.977974
19	2	6	13.822976
19	4	2	2.833112
20	0	21	0.365956
20	2	4	7.605454
20	4	3	5.290929
21	0	22	10.366967
21	2	3	2.262153
21	4	1	3.042244
22	0	23	18.422743
22	2	5	2.815034
22	4	3	20.223175
23	0	24	2.456283
23	2	7	8.326450
23	4	1	4.039204
24	0	25	1.700929
24	2	1	1.599752
24	4	7	1.454895
25	0	26	0.680256
25	2	2	45.536914
25	4	8	1.464597
26	0	27	5.111615
26	2	6	2.647944
26	4	9	1.091289
27	0	28	0.058572
27	2	7	1.628349
27	4	10	0.707940
28	0	29	2.923666
28	2	8	0.727356
28	4	11	0.472863
28	0	6	4.590160
29	2	9	0.635049
29	4	12	0.627654
30	0	31	1.147495
30	2	10	1.179213
30	4	13	0.924224
31	0	32	0.039123
31	2	11	0.546513
31	4	14	0.679188
32	0	33	0.683639
32	2	12	0.464194
32	4	15	0.485320
32	0	10	4.713546
33	2	13	0.577393
33	4	16	0.905305
34	0	35	0.832595
34	2	14	1.613437
34	4	17	0.969728
34	0	12	4.786397
35	2	15	0.538287
35	4	18	0.697445
36	0	37	0.847825
36	2	16	1.079162
36	4	19	1.061719
37	0	38	0.554091
37	2	17	0.449588
37	4	20	0.479339
38	0	39	0.028956
38	2	18	1.423715
38	4	21	1.095706
39	0	40	0.000694
39	2	19	0.530820
39	4	22	0.936755
40	0	41	1.094930
40	2	20	0.589269
40	4	23	0.496423
40	0	18	4.563294
41	2	21	0.624304
41	4	24	0.518772
41	0	19	4.921600
42	2	22	0.949144
42	4	25	1.385425
43	0	44	0.423200
43	2	23	0.840239
43	4	26	1.060504
44	0	45	0.502852
44	2	24	0.632795
44	4	27	0.069416
45	0	46	0.494153
45	2	25	0.900297
45	4	28	0.558486
45	0	23	4.723599
46	2	26	0.046246
46	4	29	3.574106
47	0	48	0.350170
47	2	27	0.620640
47	4	30	0.664846
48	0	49	0.265776
48	2	28	0.933262
48	4	31	1.038588
48	0	26	4.831835
49	2	29	0.285308
49	4	32	1.134963
49	0	27	4.860893
50	2	30	0.625250
50	4	33	0.895446
0	1	1	8.923865
0	3	1	1.118761
0	5	1	1.109979
1	1	2	3.295201
1	3	2	8.315201
1	5	1	3.539688
2	1	3	10.013547
2	3	3	0.841143
2	5	1	1.074965
3	1	1	1.198218
3	3	1	3.424741
3	5	1	4.653003
4	1	1	3.948934
4	3	1	0.698813
4	5	1	10.322741
5	1	2	8.033732
5	3	1	5.379248
5	5	1	1.708574
6	1	1	1.502382
6	3	4	9.067258
6	5	1	3.992296
7	1	4	4.013268
7	3	1	22.492623
7	5	1	13.574757
8	1	1	4.082858
8	3	1	15.321313
8	5	1	0.609463
9	1	5	32.601360
9	3	1	9.585406
9	5	1	1.367914
10	1	3	4.145313
10	3	5	6.138800
10	5	1	1.427007
11	1	1	4.511436
11	3	2	13.063365
11	5	1	0.741537
12	1	4	13.463576
12	3	1	7.226879
12	5	1	0.929152
13	1	6	16.031898
13	3	6	0.639345
13	5	2	0.781978
14	1	2	3.521083
14	3	2	30.750345
14	5	1	2.284069
15	1	7	4.552994
15	3	2	4.018691
15	5	1	0.511991
16	1	5	2.188750
16	3	3	1.063364
16	5	2	0.642132
17	1	3	9.923642
17	3	3	17.401970
17	5	2	0.585548
18	1	2	9.911042
18	3	7	32.695312
18	5	1	0.485701
19	1	6	26.009360
19	3	8	18.798344
19	5	1	2.359109
20	1	3	1.545589
20	3	9	17.606652
20	5	2	0.575104
21	1	2	5.385296
21	3	4	4.972113
21	5	1	0.532416
22	1	8	16.942694
22	3	10	1.893333
22	5	1	6.322031
23	1	9	5.868913
23	3	5	23.702385
23	5	1	0.520264
24	1	3	9.874822
24	3	2	1.057033
24	5	1	0.536540
25	1	7	0.929532
25	3	6	3.511798
25	5	2	0.663511
26	1	4	1.132893
26	3	3	0.576727
26	5	2	0.690048
27	1	10	0.852596
27	3	11	0.482099
27	5	3	0.994478
28	1	5	1.168560
28	3	4	0.615884
28	5	3	0.413292
29	1	11	2.389660
29	3	12	1.327335
29	5	4	1.173512
30	1	6	0.765941
30	3	5	0.462873
30	5	4	0.509517
31	1	12	0.888776
31	3	13	0.568435
31	5	5	0.499519
32	1	7	0.926713
32	3	6	0.539845
32	5	5	0.938109
33	1	13	2.861824
33	3	14	1.150786
33	5	6	0.513296
34	1	8	0.623900
34	3	7	0.770313
34	5	6	0.884060
35	1	14	2.110340
35	3	15	0.633530
35	5	7	2.329594
36	1	9	0.547005
36	3	8	0.527265
36	5	7	1.223480
37	1	15	0.516036
37	3	16	1.245472
37	5	8	0.606946
38	1	10	0.668856
38	3	9	0.531799
38	5	8	0.645198
39	1	16	1.539767
39	3	17	0.501071
39	5	9	1.562724
40	1	11	0.852500
40	3	10	0.499108
40	5	9	0.396710
41	1	17	0.856428
41	3	18	0.570882
41	5	10	0.583524
42	1	12	1.009206
42	3	11	0.805638
42	5	10	0.434486
43	1	18	0.712111
43	3	19	0.558419
43	5	11	0.919682
44	1	13	0.514373
44	3	12	1.194529
44	5	11	0.489108
45	1	19	0.917234
45	3	20	0.747583
45	5	12	0.012180
46	1	14	0.523232
46	3	13	0.718004
46	5	12	0.479094
47	1	20	0.623140
47	3	21	0.586333
47	5	13	1.631867
48	1	15	1.040147
48	3	14	0.618763
48	5	13	0.980949
49	1	21	0.839537
49	3	22	0.619504
49	5	14	0.433166
50	1	16	1.759768
50	3	15	0.803459
50	5	14	0.932944
0	0	1	18.832845
0	2	1	15.583841
0	4	1	3.266228
1	0	2	8.805718
1	2	2	5.220558
1	4	2	2.053244
2	0	3	8.542577
2	2	3	10.707800
2	4	1	22.517569
3	0	4	4.543458
3	2	4	1.990187
3	4	3	10.103321
4	0	5	2.146684
4	2	5	2.052109
4	4	4	1.910037
5	0	6	20.800585
5	2	1	28.303915
5	4	1	22.707100
6	0	7	5.648078
6	2	6	9.875571
6	4	2	15.360370
7	0	8	1.434848
7	2	7	3.077447
7	4	5	2.684881
8	0	9	4.641060
8	2	1	22.158202
8	4	1	8.496061
9	0	10	3.494900
9	2	8	7.686457
9	4	6	3.320609
10	0	11	1.160980
10	2	9	1.857788
10	4	7	1.576473
11	0	12	2.714021
11	2	10	3.090569
11	4	1	1.137570
12	0	13	17.939080
12	2	11	8.228216
12	4	3	14.814288
13	0	14	5.618954
13	2	1	24.371824
13	4	1	4.060370
14	0	15	12.820466
14	2	1	32.837647
14	4	1	11.402321
15	0	16	1.499339
15	2	2	19.390388
15	4	1	34.709563
16	0	17	1.717472
16	2	3	9.220163
16	4	1	5.834575
17	0	18	0.913051
17	2	4	12.460736
17	4	2	15.351672
18	0	19	5.080911
18	2	2	12.222920
18	4	1	5.395753
19	0	20	1.085668
19	2	5	1.641597
19	4	3	16.193837
20	0	21	0.705851
20	2	6	4.114795
20	4	4	5.542646
21	0	22	2.196810
21	2	7	11.365157
21	4	5	8.330425
22	0	23	1.044512
22	2	8	5.797000
22	4	1	5.077579
23	0	24	9.641622
23	2	12	13.140481
23	4	8	1.487587
24	0	25	0.943867
24	2	9	2.219316
24	4	6	5.332363
25	0	26	0.036480
25	2	10	8.867783
25	4	2	9.307001
26	0	27	0.722524
26	2	11	2.292789
26	4	7	2.541171
27	0	28	1.641453
27	2	12	7.449071
27	4	8	12.161213
28	0	29	0.084424
28	2	13	3.797766
28	4	9	2.705092
29	0	30	4.588747
29	2	2	10.616198
29	4	1	3.467926
30	0	31	3.414952
30	2	14	10.506554
30	4	10	6.979408
31	0	32	1.525314
31	2	15	4.663620
31	4	11	1.688546
32	0	33	2.594305
32	2	1	10.379236
32	4	1	5.092095
33	0	34	3.279734
33	2	16	7.254928
33	4	12	5.671975
34	0	35	0.734630
34	2	17	4.703983
34	4	13	4.872056
35	0	36	11.629801
35	2	18	17.410679
35	4	14	8.402529
36	0	37	0.242301
36	2	19	2.495381
36	4	15	3.312990
37	0	38	0.785863
37	2	20	3.137818
37	4	1	3.534902
38	0	39	0.201067
38	2	21	7.727364
38	4	2	3.420064
39	0	40	0.243184
39	2	22	2.793253
39	4	16	4.092934
40	0	41	0.183082
40	2	23	4.137160
40	4	3	1.369959
41	0	42	1.625410
41	2	24	4.413005
41	4	4	1.563363
42	0	43	0.143797
42	2	25	3.272247
42	4	17	4.178909
43	0	44	0.224280
43	2	1	10.501571
43	4	3	3.373033
44	0	45	0.181521
44	2	26	2.124575
44	4	4	2.337610
44	0	2	4.735630
45	2	27	3.306486
45	4	18	2.904564
46	0	47	0.108551
46	2	28	1.726884
46	4	5	7.095165
46	0	5	4.895797
47	2	29	8.054466
47	4	5	1.566415
48	0	49	1.072617
48	2	30	4.396802
48	4	19	1.424581
49	0	50	1.376300
49	2	2	2.211936
49	4	1	1.958307
50	0	51	0.529382
50	2	31	0.873336
50	4	6	1.267304
0	1	1	48.946405
0	3	1	4.086710
0	5	1	0.791343
1	1	2	4.603371
1	3	2	2.234095
1	5	2	1.452379
2	1	3	35.014756
2	3	1	41.514291
2	5	1	4.060285
3	1	4	3.160111
3	3	3	0.774335
3	5	3	0.691117
4	1	5	1.148608
4	3	4	0.692485
4	5	4	0.536707
5	1	6	9.445710
5	3	5	6.299948
5	5	1	1.221876
6	1	7	1.757267
6	3	2	7.016630
6	5	2	2.211892
7	1	8	2.943417
7	3	6	0.671565
7	5	5	0.700795
8	1	9	17.763786
8	3	1	6.175481
8	5	1	0.825705
9	1	10	1.064420
9	3	7	0.834347
9	5	6	4.242025
10	1	11	0.643319
10	3	8	0.755880
10	5	7	0.817569
11	1	12	0.775494
11	3	9	0.885640
11	5	1	0.765056
12	1	13	48.778853
12	3	3	7.606952
12	5	3	2.721470
13	1	1	2.692961
13	3	1	7.008603
13	5	1	4.034907
14	1	14	10.937438
14	3	1	29.438980
14	5	2	1.364943
15	1	15	25.599526
15	3	1	12.574856
15	5	1	5.724973
16	1	16	2.351402
16	3	1	10.822222
16	5	1	1.860235
17	1	17	1.745252
17	3	2	6.999819
17	5	1	4.162821
18	1	1	6.687078
18	3	2	8.087758
18	5	3	3.563971
19	1	18	3.336610
19	3	3	24.518720
19	5	1	2.328291
20	1	19	1.346306
20	3	4	1.851100
20	5	1	2.583985
21	1	20	1.213738
21	3	5	2.358025
21	5	2	2.753990
22	1	21	1.465819
22	3	1	41.482864
22	5	1	1.059410
23	1	1	3.137253
23	3	4	1.718954
23	5	8	5.870776
24	1	22	1.314445
24	3	6	1.921417
24	5	2	2.303125
25	1	23	2.020900
25	3	2	10.429113
25	5	1	4.264515
26	1	24	1.881934
26	3	7	3.070105
26	5	2	1.815395
27	1	25	0.569373
27	3	8	1.222389
27	5	2	3.533935
28	1	26	1.012398
28	3	9	2.027821
28	5	3	2.388548
29	1	2	2.216383
29	3	1	2.640717
29	5	1	2.804837
30	1	27	2.296869
30	3	10	1.399222
30	5	3	1.684399
31	1	28	2.404999
31	3	11	1.371375
31	5	3	1.514028
32	1	3	7.845552
32	3	1	11.440005
32	5	1	3.340991
33	1	29	0.980388
33	3	12	0.718353
33	5	4	1.074757
34	1	30	3.316950
34	3	13	1.875198
34	5	5	1.376302
35	1	31	0.733983
35	3	14	1.073024
35	5	3	3.006651
36	1	32	15.344397
36	3	15	1.753752
36	5	4	2.603606
37	1	33	1.284800
37	3	2	17.418171
37	5	1	5.959038
38	1	34	0.583868
38	3	3	1.419123
38	5	2	4.324561
39	1	35	2.044567
39	3	16	3.081710
39	5	4	1.807843
40	1	36	2.665829
40	3	4	3.878024
40	5	3	4.334918
41	1	37	1.097938
41	3	5	2.571676
41	5	4	1.871941
42	1	38	1.443436
42	3	17	1.815133
42	5	5	1.382619
43	1	2	9.171335
43	3	1	2.209553
43	5	1	2.526441
44	1	39	1.071627
44	3	3	3.699474
44	5	2	2.459241
45	1	40	0.992353
45	3	18	1.751789
45	5	5	1.755372
46	1	41	0.811057
46	3	4	5.121151
46	5	1	3.563634
47	1	42	1.003685
47	3	2	6.985867
47	5	5	1.156500
48	1	43	0.665138
48	3	19	1.590306
48	5	6	3.329107
49	1	4	5.035119
49	3	1	2.633208
49	5	1	1.245765
50	1	44	0.918884
50	3	6	3.713237
50	5	6	7.835670
0	0	1	175.276500
0	2	1	23.597460
0	4	1	6.297288
1	0	2	4.742298
1	2	2	40.051814
1	4	2	6.627000
2	0	3	9.691019
2	2	1	43.872650
2	4	1	7.458468
3	0	4	7.118373
3	2	2	59.883438
3	4	1	9.460907
4	0	5	3.503501
4	2	3	7.858944
4	4	1	6.178708
5	0	6	3.611204
5	2	3	17.965921
5	4	1	4.156760
6	0	7	3.393917
6	2	4	5.179379
6	4	1	5.654832
7	0	8	4.139390
7	2	4	7.122357
7	4	1	5.277037
8	0	9	4.739317
8	2	1	27.408007
8	4	1	10.107070
9	0	10	5.939229
9	2	1	12.716562
9	4	1	6.491256
10	0	11	3.609665
10	2	5	13.990778
10	4	1	9.874445
11	0	12	3.630477
11	2	6	10.923959
11	4	2	3.674488
12	0	13	4.417331
12	2	7	6.703907
12	4	3	5.227957
13	0	14	1.065628
13	2	8	4.751136
13	4	1	12.224211
14	0	15	1.295250
14	2	9	2.541361
14	4	2	6.143206
15	0	16	8.118943
15	2	1	17.695249
15	4	2	10.253745
